-0.30046	0.0778802
0.281775	0.347737
0.569812	0.701148
0.355874	0.484824
0.140738	0.354947
0.0181339	0.172379
-0.223798	-0.0693373
-0.372654	-0.0248435
0.132463	0.418078
-0.132417	0.437412
-0.415983	0.497165
-0.522048	0.28653
-0.494206	0.0623742
-0.494123	-0.177724
-0.482739	-0.501654
-0.508715	-0.551495
-0.430719	-0.488684
-0.328953	-0.323733
-0.120072	-0.158528
0.0597867	0.0375186
0.11801	0.258674
0.26543	0.348356
0.36964	0.369582
0.34265	0.372935
0.271609	0.300669
0.148644	0.151315
0.0823576	0.00238031
-0.0365441	-0.110069
-0.0429453	-0.206936
-0.0644054	-0.206589
-0.0870765	-0.100455
-0.470453	0.0809187
-0.561356	-0.0362888
-0.938605	-0.158115
-0.960136	-0.229781
-0.732523	-0.204427
-0.917901	-0.193285
-1.05784	-0.290645
-0.559141	0.314589
-0.578551	0.418971
-0.75424	0.301561
-0.76681	0.363971
-0.771231	0.40902
-0.639027	0.399332
-0.568504	0.531563
-0.354007	0.511923
-0.373855	0.404238
-0.433112	0.406824
-0.417091	0.102341
-0.49277	-0.0254976
-0.0905778	0.490321
0.110139	0.397189
0.310595	0.307619
0.251079	0.26917
0.228415	0.229961
0.185889	0.16666
0.359767	0.233857
0.250438	0.390872
0.0462136	0.524544
-0.229612	0.61072
-0.367409	0.671195
-0.445656	0.754278
-0.510951	0.728548
-0.512553	0.711764
-0.383787	0.511808
-0.632351	0.279417
-0.522682	-0.0505207
-0.199149	-0.405865
-0.22796	-0.328325
-0.0714162	-0.349379
-0.188237	-0.538107
-0.443012	-0.455976
-0.411249	-0.112519
-0.0639335	-0.0644153
-0.152814	-0.172385
-0.093313	-0.177895
-0.0376176	0.0506624
0.0818517	-0.496527
-0.163625	-0.593572
0.0467284	-0.409931
0.0458134	-0.314671
-0.0257586	-0.295883
0.0392698	-0.407237
0.0790928	-0.533803
-0.0242452	-0.558326
-0.0464908	-0.563025
-0.0364617	-0.504389
-0.000414314	-0.504649
-0.0106342	-0.502121
-0.00190401	-0.403956
0.0773554	-0.308574
0.221352	-0.183648
0.241715	-0.00175102
0.056797	-0.0840196
-0.141963	-0.27787
-0.27639	-0.396746
-0.288698	-0.662639
-0.224577	-0.370596
-0.19113	-0.198487
-0.350837	-0.197785
-0.256235	-0.186556
-0.275029	-0.145115
-0.252945	-0.247761
-0.304695	-0.178706
-0.259108	-0.164096
-0.0496552	-0.0417489
-0.0873682	0.114929
-0.112999	0.176739
0.018049	0.0678281
0.0023746	-0.0617237
-0.549296	0.297305
-0.548312	0.43167
-0.384411	0.258971
-0.0710275	0.0810231
-0.124946	-0.198154
0.293865	-0.294968
0.27318	-0.350182
0.194999	-0.246567
0.296717	-0.0964557
0.573826	-0.367373
0.574566	-0.506808
0.620884	-0.485093
0.381509	-0.372579
0.259018	-0.272389
0.101831	-0.458062
0.213708	-0.500139
0.0800385	-0.265673
0.255456	-0.498811
0.398653	-0.51892
0.320439	-0.348056
0.467873	-0.374635
0.284769	0.0858088
0.207498	-0.522008
0.398655	-0.732187
0.543574	-0.460691
0.139457	-0.145026
0.173217	0.25807
-0.00143646	0.00741305
0.141463	-0.076475
-0.157061	0.173215
0.144825	-0.0828294
0.148174	0.0399759
0.163515	0.0663446
-0.0804996	0.0463309
-0.0584472	-0.112872
-0.331729	-0.226713
-0.151374	-0.325341
-0.314803	-0.232865
-0.330867	-0.309582
-0.0714863	0.00493654
0.03786	0.00521653
-0.125415	-0.163929
-0.0399161	0.0669637
-0.289334	-0.0745602
-0.351477	-0.235169
-0.537484	-0.229555
-0.63416	-0.220331
-0.606242	-0.314187
-0.421781	-0.0277849
-0.706702	-0.135114
-0.756715	-0.190679
-0.694501	-0.158329
-0.540035	-0.233911
-0.71201	-0.374285
-0.532133	-0.334906
-0.65471	-0.443178
-0.532675	-0.618146
-0.676357	-0.28927
-0.843728	-0.261556
-0.276671	-0.603411
-0.169285	-0.444772
-0.176268	-0.641442
-0.427403	-0.616343
-0.484117	-0.308732
-0.216916	-0.309131
-0.133916	-0.226208
-0.395642	-0.0502921
-0.416558	0.103721
-0.316393	-0.0838324
-0.301582	-0.236216
-0.530568	-0.084067
-0.45799	-0.192329
-0.489108	-0.224883
-0.388774	-0.0425041
-0.192598	-0.140445
-0.506824	-0.0735163
-0.523579	-0.174816
-0.481658	-0.199349
-0.562233	-0.117117
-0.431575	-0.0717179
-0.632486	0.201741
0.111808	0.462573
0.140169	0.533806
-0.237067	0.637378
-0.214669	0.628078
-0.264815	0.545436
-0.450455	0.267115
-0.254466	0.0152558
-0.100251	-0.0641249
0.0341445	-0.0154406
0.158579	0.116346
0.277906	0.239066
0.37086	0.247992
0.516655	0.317801
0.628781	0.410918
0.689939	0.634937
0.747612	0.593445
0.386516	0.21179
0.334175	0.214884
0.238003	0.199583
0.313566	0.317227
0.120902	0.213392
0.181902	-0.139096
0.0986474	-0.260889
-0.232914	-0.489829
-0.472603	-0.426534
-0.533227	-0.321675
-0.470428	-0.226583
-0.435441	0.0828561
-0.461464	0.321269
-0.395229	0.374753
-0.390911	0.132401
-0.464675	-0.351183
-0.468143	-0.271233
-0.469557	-0.0107233
-0.39909	-0.253581
-0.194354	-0.181429
-0.227942	-0.412629
-0.59976	-0.409798
-1.05572	-0.545315
-1.11978	-0.233629
-0.702817	-0.098987
-0.452766	-0.184486
-0.545092	-0.4212
-0.666955	-0.320422
-0.11607	-0.0591475
-0.00969757	-0.116877
0.0571298	-0.103319
0.108585	-0.108108
0.0691962	0.032575
0.0744555	0.157078
0.140323	0.18204
0.174423	0.251151
0.22027	0.29547
0.230056	0.405005
0.32195	0.43873
0.262452	0.602902
0.308063	0.468158
0.352415	0.546117
-0.207174	0.176461
-0.240927	-0.0929676
0.64255	0.461441
0.577228	0.563822
0.420142	0.696269
0.188976	0.702144
-0.0924371	0.70811
-0.332511	0.585222
-0.440904	0.209301
-0.305293	0.197584
-0.313471	0.220257
-0.292567	-0.0142494
-0.325205	-0.104234
-0.392602	-0.26922
-0.150455	-0.226508
-0.187718	-0.258944
-0.485399	-0.216204
-0.231812	-0.217706
-0.125647	-0.057712
-0.0633525	-0.0770024
0.0933691	-0.185674
-0.197861	-0.29488
-0.300806	0.100657
-0.321036	0.138738
-0.555974	0.107612
-0.623929	0.141503
-0.6562	0.145618
-0.695998	0.154255
-0.655162	0.156124
-0.597959	0.145314
-0.629526	0.16265
-0.6464	0.130735
-0.653067	0.135354
-0.643238	0.0993863
-0.664462	0.0583919
-0.529505	-0.0677905
-0.419179	-0.161954
-0.337574	-0.0504213
-0.309616	0.0890279
-0.607242	0.113487
-0.599762	0.0726726
-0.674525	0.168787
-0.586198	0.1145
-0.553374	0.101146
-0.661942	0.00707742
-0.696757	-0.170184
-0.379302	-0.341146
0.0148173	-0.210538
-0.435854	0.100082
-0.727109	0.24755
-0.586225	0.211938
-0.69033	0.140611
-0.835803	-0.0233103
-0.7232	-0.0125546
-0.478166	0.0185193
-0.202934	0.151038
0.0572956	0.0916031
-0.221815	-0.0665513
-0.380169	-0.208115
-0.305287	-0.156304
-0.177173	-0.131459
-0.285757	-0.0528201
0.164972	-0.431269
0.0276183	-0.280504
-0.152789	-0.151981
0.629133	0.356083
0.540951	0.473241
0.330891	0.426945
0.275439	0.373554
0.230632	0.326202
0.164054	0.429596
0.181976	0.477928
0.197004	0.475325
0.282149	0.556022
0.212726	0.672732
0.0760895	0.294536
-0.241225	0.302529
-0.232041	0.216024
-0.181228	0.106602
-0.275018	-0.0567763
-0.3402	0.118808
-0.630808	-0.0782726
-0.527671	-0.109541
-0.354617	-0.039893
-0.579626	-0.0160537
-0.837843	-0.0137918
-0.960296	0.0600453
-0.97791	0.108632
-0.842365	0.194614
